Key,English,French,German,Italian,Portuguese,Spanish,Russian,Japanese,Chinese
DLG_DRONES_0,What was the deal with those drones? They don't look like something Hammond Corp would have made.,"C'était quoi, ces drones ? Ils n'ont pas l'air d'avoir été créés par Hammond Corp.","Was hat es mit diesen Drohnen auf sich? Sie sehen nicht wie etwas aus, das die Hammond Corp hergestellt hätte.",Cosa diavolo sono quei droni? Non sembra il tipo di macchina che avrebbe costruito la Hammond Corp.,O que há com esses drones? Eles não parecem algo que a Corporação Hammond teria feito.,¿Y esos drones? No parecen obra de Hammond Corp.,Что это были за дроны? Не очень-то похоже на разработку Хаммонд-Корп.,"あのドローンは何？
ハモンド社の作ったもの
ではないみたいだけど。",那些无人机是怎么回事？看着不像是哈蒙德集团会用的东西。
DLG_DRONES_1,They were sent by the Lamassu - a sort of machine designed to protect against interlopers.,"Ils ont été envoyés par le Lamassu, une sorte de machine conçue pour repousser les intrus.","Sie wurden vom Lamassu geschickt – eine Art Maschine, die vor Eindringlingen schützen soll.",Sono stati mandati dal Lamassu - una specie di macchina progettata per proteggere contro gli intrusi.,Eles foram enviados por Lamassu - um tipo de máquina desenvolvida para proteção contra intrusos.,"Los envió la Lamassu, una especie de máquina diseñada para expulsar intrusos.","Их послал Ламассу. Он что-то типа машины, разработанной для защиты от посягателей.","侵入者を退けるために
ラマッスが放ったマシンよ。",它们由拉玛苏派遣而来，拉玛苏是一台机器，专门负责驱赶不速之客。
DLG_DRONES_2,It is likely what destroyed your people's settlement.,C'est sans doute ce qui a détruit le camp de tes semblables.,"Es ist wahrscheinlich das, was die Siedlung deines Volkes zerstört hat.",È molto probabile che sia stato lui ad aver distrutto l'insediamento della tua gente.,Provavelmente foram eles que destruíram o assentamento do seu povo.,Es probable que haya sido lo que destruyó el asentamiento de tu gente.,"Скорее всего, он и уничтожил поселение твоего народа.","あなたの仲間の集落は
そいつらが破壊したようね。",可能是它摧毁了你们的居所。
DLG_DRONES_3,What the hell is going on here?,"C'est quoi, toutes ces histoires ?",Was zum Teufel ist hier los?,Cosa diavolo sta succedendo qui?,Que droga está acontecendo aqui?,¿Qué diablos está pasando aquí?,Да что тут вообще происходит?,"ここでは一体何が
起きてるっていうの？",这个地方到底是什么情况？
DLG_SHESHKALAACQUIRE_0,I AM SHESHKALA. Thank you for freeing me from my slumber.,JE SUIS SHESHKALA. Merci de m'avoir libéré de mon sommeil.,"ICH BIN SHESHKALA. Danke, dass du mich aus meinem Schlummer befreit hast.",SONO SHESHKALA. Grazie per avermi liberato dal mio sonno profondo.,EU SOU SHESHKALA. Agradeço por me libertar de minha hibernação.,SOY SHESHKALA. Gracias por despertarme de mi sueño.,"Я ШЕШКАЛА. Спасибо, что пробудила меня от моего сна.","私はシェシュカラ。
この眠りから私を
解放してくれて感謝する。",我是谢什卡拉，你令我由长眠苏醒，谢谢。
DLG_SHESHKALAACQUIRE_1,Another one?!,"Quoi, encore une de ces choses ?!",Noch einer?!,Un altro?!,Mais um?!,¿¡Otra más!?,Еще одна?!,またもうひとり？！,又来了一个？！
DLG_SHESHKALAACQUIRE_2,"The Arms are many, Wielder. Sheshkala can help you surmount high ledges.","Les Armes sont multiples, Héraldesse. Sheshkala te permettra de surmonter les rebords élevés.","Die Waffen sind zahlreich, Träger. Sheshkala kann dir helfen, hohe Vorsprünge zu überwinden.","Le Braccia sono tante, Portatore. Sheshkala può aiutarti ad arrampicarti sulle sporgenze più alte.","As Armas são muitas, Portadora. Sheshkala pode ajudá-la a alcançar saliências mais altas.","Hay muchos brazos, canalizadora. Sheshkala puede ayudarte a superar grandes alturas.","Рук множество, Владелица. Шешкала может помочь тебе взбираться на высокие уступы.","行使者よ、
アームは複数存在する。
シェシュカラはあなたが
高い岩棚を登り切るための
手助けとなるでしょう。",持者，神器众多。谢什卡拉能够让你攀登高处的岩架。
DLG_ARMUMANACQUIRE_0,"Oh my, is it true?
Am I finally free?","Je rêve ?
 Je suis enfin libre ?","Oje, ist das wahr?
 Bin ich endlich frei?","Oh cielo, è tutto vero?
 Sono finalmente libero?","Poxa, é verdade mesmo?
  Estou livre, finalmente?","Ay, ¿será cierto?
  ¿Soy libre por fin?","Ой-ой, это правда?
Я что, и правда свободен?","これって夢じゃないよね？
本当にぼくは自由になったの？","我的天呐，真的吗？
我终于自由了？"
DLG_ARMUMANACQUIRE_1,Hold on a sec... you're a *kid*?,Attends une seconde... tu es un *gamin* ?,Warte mal kurz ... du bist ein *Kind*?,Aspetta un secondo… sei un *bambino*?,Espere um pouco... Você é uma *criança*?,Espera... ¿Eres un *niño*?,"Погоди-ка... ты что, *ребенок*?",ちょっと…まさか”子ども”のアーム？,等等……你是个孩子？
DLG_ARMUMANACQUIRE_2,My name is Damu.,Je m'appelle Damu.,Mein Name ist Damu.,Mi chiamo Damu.,Meu nome é Damu.,Me llamo Damu.,Меня зовут Даму.,ぼくはダムー。,我名叫达木。
DLG_ARMUMANACQUIRE_3,"At the end of the war, they thought maybe kids would make better Arms...","À la fin de la guerre, ils ont cru que les enfants feraient de meilleures Armes...","Am Ende des Krieges dachten sie, dass Kinder vielleicht bessere Waffen wären ...","Alla fine della guerra, iniziarono a credere che forse i bambini sarebbero state delle Braccia migliori…","No fim da guerra, eles pensaram que crianças pudessem ser Armas melhores...","Al final de la guerra, se les ocurrió que los niños podrían ser mejores brazos...","К концу войны они решили, что, возможно, из детей будут получаться Руки получше...","戦争が終わりの頃、
子どもは大人よりも有能な
アームになれると
信じられていたんだ…",大战结束的时候，他们觉得孩子或许能够成为更强大的神器……
DLG_ARMUMANACQUIRE_5,So you've been ... trapped like this ... ever since?,Alors tu... tu es coincé ici... depuis tout ce temps ?,Also warst du ... so gefangen ... seither?,Quindi sei… intrappolato così… da allora?,Então você... esteve preso... desde aquela época?,¿Y quedaste atrapado así... desde ese entonces?,Хочешь сказать... что ты с тех времен... в таком состоянии?,"それであなたは…今までずっと…
こんな所に閉じ込められていたの？",之后……你就一直……封在了这个瓮里？
DLG_ARMUMANACQUIRE_6,I am so sorry.,Je suis navrée.,Es tut mir so leid.,Mi dispiace tanto.,Eu lamento.,Lo siento mucho.,Мне так жаль.,かわいそうに…,太可怜了。
DLG_ARMUMANACQUIRE_7,"Damu may be the youngest of the Arms, but his powers can still be of use.","Damu a beau être le plus jeune des Armes, son pouvoir est très utile.","Damu mag der jüngste der Waffen sein, aber seine Kräfte können noch von Nutzen sein.","Damu sarà anche il più giovane tra le Braccia, ma i suoi poteri potranno essere d'aiuto.","Damu pode ser a Arma mais jovem, mas seus poderes ainda são úteis.","Damu podrá ser el más joven de los brazos, pero sus poderes aún son útiles.","Хоть Даму и самый юный из Рук, его силы вполне могут пригодиться.","ダムーはアームの中では
最も幼いかもしれないが、
力は確かよ。",一众神器之中，达木的年龄虽然最小，但是他的能力依然可以发挥作用。
DLG_ARMUMANACQUIRE_10,"This kid was trapped in a jar all this time, and all you can think about is how useful he can be?","Ce gosse était coincé dans ce pot depuis tout ce temps, et tout ce qui vous vient à l'esprit, c'est son degré d'utilité ?","Dieses Kind war die ganze Zeit in einem Gefäß gefangen, und alles, woran du denken kannst ist, wie nützlich er sein kann?",Questo bambino è intrappolato in un barattolo da chissà quanto tempo e tu riesci solo a pensare se possa esserci utile?,"O garoto esteve preso esse tempo todo, e você só consegue pensar em quão útil ele pode ser?",Este chico estuvo dentro de un frasco todo este tiempo... ¿y tú solo piensas en su utilidad?,"Этот ребенок все это время в урне провел, а ты только и можешь думать о том, как он может пригодиться?","こんな子どもがずっと壺の中に
閉じ込められていたというのに、
あなたが気にかけるのは
この子の力だけ？",这个孩子困在这瓮里这么久，你们考虑的却只是如何利用他？
DLG_ARMUMANACQUIRE_8,No really! Hold out your hand. I can make a ball out of it.,"Mais, vraiment ! Tends la main. Je vais en faire une grosse boule.","Nein, wirklich! Streck deine Hand aus. Ich kann einen Ball daraus machen.","No, davvero! Porgimi la mano. Posso creare una palla.",É verdade! Estenda sua mão. Posso fazer uma bola aparecer nela.,"¡No, de verdad! Extiende tu mano. Puedo formar una bola.",Ничего страшного! Протяни руку. Я могу сделать из нее шар.,"そんなことないよ！
手を出してみて。
ぼくが手の中にボールを
作るから。",没有没有！你把手伸出来，我可以变出来一个球。
DLG_ARMUMANACQUIRE_11,Then throw it and see what happens.,"Maintenant, lance-la pour voir ce qui se passe.","Dann wirf ihn und schau, was passiert.",Poi lanciala e guarda cosa succede.,Agora atire-a e veja o que acontece.,Luego lánzala y mira qué pasa.,"Брось его и посмотри, что произойдет.",そしたらそれを投げてみて。,把它扔出去，看看会怎么样。
DLG_DRONEFIRSTUSE_3,See?,Tu vois ?,Siehst du?,Visto?,Viu?,¿Lo ves?,Видишь?,分かった？,看见没？
DLG_DRONEFIRSTUSE_4,"I was supposed to be able to turn you into giant beasts, but this pretty good, too, right?","J'étais censé pouvoir te changer en créature géante, mais c'est pas mal non plus. Tu crois pas ?","Ich sollte in der Lage sein, euch in riesige Biester zu verwandeln, aber das hier ist auch ziemlich gut, oder?","Avrei dovuto essere in grado di trasformarti in una bestia gigante, ma neanche questo è tanto male, no?","Eu deveria ser capaz de transformar você em feras gigantes, mas isso é bem legal também, não é?","Se suponía que podría convertirlos en bestias enormes, pero esto no está nada mal, ¿eh?","По замыслу, я должен превращать людей в огромных зверей, но и так довольно круто, да?","本当はあなたを
巨大な獣の姿にだって
できるはずだけど、
これも結構悪くないよね？",我本来应该能把你变成巨兽，不过现在这样也很好，对不对？
DLG_DRONEFIRSTUSE_2,It's certainly ... something.,C'est... c'est quelque chose.,Das ist auf jeden Fall ... etwas.,È certamente… qualcosa.,Certamente é... interessante.,Es... interesante.,Это определенно... интересно.,確かに…役に立ちそうね。,确实……有两下子。
DLG_DRONEFIRSTUSE_5,Now try and go through that storm portal. No other Arm can do that!,"Maintenant, essaye de passer à travers ce portail de tempête. Aucune autre Arme ne peut le faire !","Und jetzt versuche, durch das Sturmportal zu gehen. Keine andere Waffe kann das!",Ora prova ad attraversare quel portale-tempesta. Nessun altro Braccio può farlo!,Agora tente atravessar aquele portal de ruptura. Nenhuma outra Arma pode fazer isso.,Ahora prueba cruzar ese portal. ¡Ningún otro brazo puede hacerlo!,А теперь попробуй пройти через штормовой портал. Ни одна другая Рука на такое не способна!,"それじゃあ
あのブリーチポータルを
今から渡ってみて。
他のアームの力じゃ
できないことなんだよ！",进这道风暴传送门里看看，这道门只有我进得去！
